OBJECTID,VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,AtLeastOneDose,FullyVaccinated,FullVaccinatedCumulative,AtLeastOneDoseCumulative
7887,4/12/2021 15:00:00,St. Mary's                                        ,225.000000000000000,34091,937.000000000000000,22743,155.000000000000000,1832,380,1092,24575,35923
7888,4/13/2021 15:00:00,St. Mary's                                        ,1019.000000000000000,35110,78.000000000000000,22821,16.000000000000000,1848,1035,94,24669,36958
7889,4/14/2021 15:00:00,St. Mary's                                        ,192.000000000000000,35302,1311.000000000000000,24132,,1848,,,25980,37150
7890,4/15/2021 15:00:00,St. Mary's                                        ,956.000000000000000,36258,127.000000000000000,24259,,1848,,,26107,38106
7891,4/16/2021 15:00:00,St. Mary's                                        ,1081.000000000000000,37339,131.000000000000000,24390,,1848,,,26238,39187
7892,4/17/2021 15:00:00,St. Mary's                                        ,1220.000000000000000,38559,88.000000000000000,24478,,1848,,,26326,40407
7893,4/18/2021 15:00:00,St. Mary's                                        ,1035.000000000000000,39594,154.000000000000000,24632,,1848,,,26480,41442
7894,4/19/2021 15:00:00,St. Mary's                                        ,261.000000000000000,39855,1263.000000000000000,25895,,1848,,,27743,41703
7895,4/20/2021 15:00:00,St. Mary's                                        ,264.000000000000000,40119,884.000000000000000,26779,,1848,,,28627,41967
7896,4/21/2021 15:00:00,St. Mary's                                        ,617.000000000000000,40736,249.000000000000000,27028,,1848,,,28876,42584
7897,4/22/2021 15:00:00,St. Mary's                                        ,455.000000000000000,41191,111.000000000000000,27139,,1848,,,28987,43039
7898,4/23/2021 15:00:00,St. Mary's                                        ,535.000000000000000,41726,98.000000000000000,27237,,1848,,,29085,43574
7899,4/24/2021 15:00:00,St. Mary's                                        ,141.000000000000000,41867,93.000000000000000,27330,,1848,,,29178,43715
7900,4/25/2021 15:00:00,St. Mary's                                        ,77.000000000000000,41944,21.000000000000000,27351,,1848,,,29199,43792
7901,4/26/2021 15:00:00,St. Mary's                                        ,184.000000000000000,42128,1734.000000000000000,29085,,1848,,,30933,43976
7902,4/27/2021 15:00:00,St. Mary's                                        ,228.000000000000000,42356,146.000000000000000,29231,19.000000000000000,1867,247,165,31098,44223
7903,4/28/2021 15:00:00,St. Mary's                                        ,307.000000000000000,42663,200.000000000000000,29431,20.000000000000000,1887,327,220,31318,44550
7904,4/29/2021 15:00:00,St. Mary's                                        ,250.000000000000000,42913,182.000000000000000,29613,16.000000000000000,1903,266,198,31516,44816
7905,4/30/2021 15:00:00,St. Mary's                                        ,247.000000000000000,43160,190.000000000000000,29803,22.000000000000000,1925,269,212,31728,45085
7906,5/1/2021 15:00:00,St. Mary's                                        ,54.000000000000000,43214,118.000000000000000,29921,13.000000000000000,1938,67,131,31859,45152
7907,5/2/2021 15:00:00,St. Mary's                                        ,170.000000000000000,43384,27.000000000000000,29948,22.000000000000000,1960,192,49,31908,45344
7908,5/3/2021 15:00:00,St. Mary's                                        ,64.000000000000000,43448,1215.000000000000000,31163,27.000000000000000,1987,91,1242,33150,45435
7909,5/4/2021 15:00:00,St. Mary's                                        ,60.000000000000000,43508,949.000000000000000,32112,38.000000000000000,2025,98,987,34137,45533
7910,5/5/2021 15:00:00,St. Mary's                                        ,223.000000000000000,43731,237.000000000000000,32349,95.000000000000000,2120,318,332,34469,45851
7911,5/6/2021 15:00:00,St. Mary's                                        ,320.000000000000000,44051,274.000000000000000,32623,31.000000000000000,2151,351,305,34774,46202
7912,5/7/2021 15:00:00,St. Mary's                                        ,81.000000000000000,44132,1518.000000000000000,34141,29.000000000000000,2180,110,1547,36321,46312
7913,5/8/2021 15:00:00,St. Mary's                                        ,59.000000000000000,44191,1788.000000000000000,35929,35.000000000000000,2215,94,1823,38144,46406
7914,5/9/2021 15:00:00,St. Mary's                                        ,24.000000000000000,44215,54.000000000000000,35983,9.000000000000000,2224,33,63,38207,46439
7915,5/10/2021 15:00:00,St. Mary's                                        ,75.000000000000000,44290,1478.000000000000000,37461,26.000000000000000,2250,101,1504,39711,46540
7916,5/11/2021 15:00:00,St. Mary's                                        ,251.000000000000000,44541,658.000000000000000,38119,22.000000000000000,2272,273,680,40391,46813
7917,5/12/2021 15:00:00,St. Mary's                                        ,407.000000000000000,44948,177.000000000000000,38296,19.000000000000000,2291,426,196,40587,47239
7918,5/13/2021 15:00:00,St. Mary's                                        ,116.000000000000000,45064,708.000000000000000,39004,9.000000000000000,2300,125,717,41304,47364
7919,5/14/2021 15:00:00,St. Mary's                                        ,409.000000000000000,45473,484.000000000000000,39488,25.000000000000000,2325,434,509,41813,47798
7920,5/15/2021 15:00:00,St. Mary's                                        ,285.000000000000000,45758,47.000000000000000,39535,69.000000000000000,2394,354,116,41929,48152
7921,5/16/2021 15:00:00,St. Mary's                                        ,44.000000000000000,45802,88.000000000000000,39623,49.000000000000000,2443,93,137,42066,48245
7922,5/17/2021 15:00:00,St. Mary's                                        ,613.000000000000000,46415,233.000000000000000,39856,14.000000000000000,2457,627,247,42313,48872
7923,5/18/2021 15:00:00,St. Mary's                                        ,353.000000000000000,46768,446.000000000000000,40302,17.000000000000000,2474,370,463,42776,49242
7924,5/19/2021 15:00:00,St. Mary's                                        ,265.000000000000000,47033,435.000000000000000,40737,10.000000000000000,2484,275,445,43221,49517
7925,5/20/2021 15:00:00,St. Mary's                                        ,448.000000000000000,47481,153.000000000000000,40890,102.000000000000000,2586,550,255,43476,50067
7926,5/21/2021 15:00:00,St. Mary's                                        ,457.000000000000000,47938,283.000000000000000,41173,20.000000000000000,2606,477,303,43779,50544
7927,5/22/2021 15:00:00,St. Mary's                                        ,86.000000000000000,48024,58.000000000000000,41231,7.000000000000000,2613,93,65,43844,50637
7928,5/23/2021 15:00:00,St. Mary's                                        ,72.000000000000000,48096,184.000000000000000,41415,39.000000000000000,2652,111,223,44067,50748
7929,5/24/2021 15:00:00,St. Mary's                                        ,131.000000000000000,48227,273.000000000000000,41688,9.000000000000000,2661,140,282,44349,50888
7930,5/25/2021 15:00:00,St. Mary's                                        ,236.000000000000000,48463,320.000000000000000,42008,12.000000000000000,2673,248,332,44681,51136
7931,5/26/2021 15:00:00,St. Mary's                                        ,131.000000000000000,48594,128.000000000000000,42136,9.000000000000000,2682,140,137,44818,51276
7932,5/27/2021 15:00:00,St. Mary's                                        ,166.000000000000000,48760,109.000000000000000,42245,31.000000000000000,2713,197,140,44958,51473
7933,5/28/2021 15:00:00,St. Mary's                                        ,177.000000000000000,48937,82.000000000000000,42327,42.000000000000000,2755,219,124,45082,51692
7934,5/29/2021 15:00:00,St. Mary's                                        ,40.000000000000000,48977,35.000000000000000,42362,10.000000000000000,2765,50,45,45127,51742
7935,5/30/2021 15:00:00,St. Mary's                                        ,30.000000000000000,49007,43.000000000000000,42405,4.000000000000000,2769,34,47,45174,51776
7936,5/31/2021 15:00:00,St. Mary's                                        ,2.000000000000000,49009,12.000000000000000,42417,3.000000000000000,2772,5,15,45189,51781
7937,6/1/2021 15:00:00,St. Mary's                                        ,134.000000000000000,49143,360.000000000000000,42777,10.000000000000000,2782,144,370,45559,51925
7938,6/2/2021 15:00:00,St. Mary's                                        ,69.000000000000000,49212,876.000000000000000,43653,10.000000000000000,2792,79,886,46445,52004
7939,6/3/2021 15:00:00,St. Mary's                                        ,146.000000000000000,49358,93.000000000000000,43746,11.000000000000000,2803,157,104,46549,52161
7940,6/4/2021 15:00:00,St. Mary's                                        ,105.000000000000000,49463,98.000000000000000,43844,17.000000000000000,2820,122,115,46664,52283
7941,6/5/2021 15:00:00,St. Mary's                                        ,34.000000000000000,49497,48.000000000000000,43892,5.000000000000000,2825,39,53,46717,52322
7942,6/6/2021 15:00:00,St. Mary's                                        ,12.000000000000000,49509,32.000000000000000,43924,4.000000000000000,2829,16,36,46753,52338
7943,6/7/2021 15:00:00,St. Mary's                                        ,57.000000000000000,49566,748.000000000000000,44672,10.000000000000000,2839,67,758,47511,52405
7944,6/8/2021 15:00:00,St. Mary's                                        ,112.000000000000000,49678,720.000000000000000,45392,7.000000000000000,2846,119,727,48238,52524
7945,6/9/2021 15:00:00,St. Mary's                                        ,39.000000000000000,49717,130.000000000000000,45522,11.000000000000000,2857,50,141,48379,52574
7946,6/10/2021 15:00:00,St. Mary's                                        ,107.000000000000000,49824,131.000000000000000,45653,15.000000000000000,2872,122,146,48525,52696
7947,6/11/2021 15:00:00,St. Mary's                                        ,135.000000000000000,49959,157.000000000000000,45810,42.000000000000000,2914,177,199,48724,52873
7948,6/12/2021 15:00:00,St. Mary's                                        ,36.000000000000000,49995,91.000000000000000,45901,4.000000000000000,2918,40,95,48819,52913
7949,6/13/2021 15:00:00,St. Mary's                                        ,17.000000000000000,50012,66.000000000000000,45967,7.000000000000000,2925,24,73,48892,52937
7950,6/14/2021 15:00:00,St. Mary's                                        ,73.000000000000000,50085,198.000000000000000,46165,9.000000000000000,2934,82,207,49099,53019
7951,6/15/2021 15:00:00,St. Mary's                                        ,70.000000000000000,50155,108.000000000000000,46273,19.000000000000000,2953,89,127,49226,53108
7952,6/16/2021 15:00:00,St. Mary's                                        ,111.000000000000000,50266,170.000000000000000,46443,11.000000000000000,2964,122,181,49407,53230
7953,6/17/2021 15:00:00,St. Mary's                                        ,76.000000000000000,50342,175.000000000000000,46618,10.000000000000000,2974,86,185,49592,53316
7954,6/18/2021 15:00:00,St. Mary's                                        ,94.000000000000000,50436,282.000000000000000,46900,10.000000000000000,2984,104,292,49884,53420
7955,6/19/2021 15:00:00,St. Mary's                                        ,38.000000000000000,50474,50.000000000000000,46950,8.000000000000000,2992,46,58,49942,53466
7956,6/20/2021 15:00:00,St. Mary's                                        ,11.000000000000000,50485,22.000000000000000,46972,6.000000000000000,2998,17,28,49970,53483
7957,6/21/2021 15:00:00,St. Mary's                                        ,70.000000000000000,50555,183.000000000000000,47155,8.000000000000000,3006,78,191,50161,53561
7958,6/22/2021 15:00:00,St. Mary's                                        ,43.000000000000000,50598,48.000000000000000,47203,7.000000000000000,3013,50,55,50216,53611
7959,6/23/2021 15:00:00,St. Mary's                                        ,70.000000000000000,50668,56.000000000000000,47259,4.000000000000000,3017,74,60,50276,53685
7960,6/24/2021 15:00:00,St. Mary's                                        ,73.000000000000000,50741,67.000000000000000,47326,8.000000000000000,3025,81,75,50351,53766
7961,6/25/2021 15:00:00,St. Mary's                                        ,61.000000000000000,50802,83.000000000000000,47409,8.000000000000000,3033,69,91,50442,53835
7962,6/26/2021 15:00:00,St. Mary's                                        ,21.000000000000000,50823,33.000000000000000,47442,4.000000000000000,3037,25,37,50479,53860
