VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative
2021-03-14 15:00:00,Cecil                                             ,51.0,17930,6.0,9788,,98
2021-03-15 15:00:00,Cecil                                             ,108.0,18038,226.0,10014,1.0,99
2021-03-16 15:00:00,Cecil                                             ,476.0,18514,265.0,10279,,99
2021-03-17 15:00:00,Cecil                                             ,390.0,18904,171.0,10450,26.0,125
2021-03-18 15:00:00,Cecil                                             ,676.0,19580,27.0,10477,3.0,128
2021-03-19 15:00:00,Cecil                                             ,588.0,20168,25.0,10502,4.0,132
2021-03-20 15:00:00,Cecil                                             ,289.0,20457,192.0,10694,1.0,133
2021-03-21 15:00:00,Cecil                                             ,69.0,20526,9.0,10703,1.0,134
2021-03-22 15:00:00,Cecil                                             ,280.0,20806,112.0,10815,2.0,136
2021-03-23 15:00:00,Cecil                                             ,339.0,21145,82.0,10897,3.0,139
2021-03-24 15:00:00,Cecil                                             ,275.0,21420,114.0,11011,2.0,141
2021-03-25 15:00:00,Cecil                                             ,291.0,21711,168.0,11179,12.0,153
2021-03-26 15:00:00,Cecil                                             ,154.0,21865,502.0,11681,6.0,159
2021-03-27 15:00:00,Cecil                                             ,217.0,22082,195.0,11876,5.0,164
2021-03-28 15:00:00,Cecil                                             ,57.0,22139,31.0,11907,6.0,170
2021-03-29 15:00:00,Cecil                                             ,81.0,22220,423.0,12330,6.0,176
2021-03-30 15:00:00,Cecil                                             ,728.0,22948,252.0,12582,2.0,178
2021-03-31 15:00:00,Cecil                                             ,500.0,23448,546.0,13128,239.0,417
2021-04-01 15:00:00,Cecil                                             ,200.0,23648,819.0,13947,33.0,450
2021-04-02 15:00:00,Cecil                                             ,426.0,24074,563.0,14510,23.0,473
2021-04-03 15:00:00,Cecil                                             ,49.0,24123,118.0,14628,24.0,497
2021-04-04 15:00:00,Cecil                                             ,59.0,24182,45.0,14673,12.0,509
2021-04-05 15:00:00,Cecil                                             ,123.0,24305,327.0,15000,76.0,585
2021-04-06 15:00:00,Cecil                                             ,385.0,24690,722.0,15722,305.0,890
2021-04-07 15:00:00,Cecil                                             ,176.0,24866,285.0,16007,429.0,1319
2021-04-08 15:00:00,Cecil                                             ,288.0,25154,973.0,16980,100.0,1419
2021-04-09 15:00:00,Cecil                                             ,115.0,25269,823.0,17803,86.0,1505
2021-04-10 15:00:00,Cecil                                             ,538.0,25807,163.0,17966,50.0,1555
2021-04-11 15:00:00,Cecil                                             ,128.0,25935,49.0,18015,33.0,1588
2021-04-12 15:00:00,Cecil                                             ,337.0,26272,295.0,18310,174.0,1762
2021-04-13 15:00:00,Cecil                                             ,493.0,26765,493.0,18803,4.0,1766
2021-04-14 15:00:00,Cecil                                             ,529.0,27294,121.0,18924,,1766
2021-04-15 15:00:00,Cecil                                             ,530.0,27824,86.0,19010,,1766
2021-04-16 15:00:00,Cecil                                             ,88.0,27912,209.0,19219,,1766
2020-12-16 15:00:00,Charles                                           ,6.0,6,,0,,0
2020-12-17 15:00:00,Charles                                           ,11.0,17,,0,,0
2020-12-18 15:00:00,Charles                                           ,17.0,34,,0,,0
2020-12-21 15:00:00,Charles                                           ,39.0,73,,0,,0
2020-12-22 15:00:00,Charles                                           ,50.0,123,,0,,0
2020-12-23 15:00:00,Charles                                           ,28.0,151,,0,,0
2020-12-24 15:00:00,Charles                                           ,21.0,172,,0,,0
2020-12-25 15:00:00,Charles                                           ,7.0,179,,0,,0
2020-12-26 15:00:00,Charles                                           ,15.0,194,,0,,0
2020-12-27 15:00:00,Charles                                           ,140.0,334,,0,,0
2020-12-28 15:00:00,Charles                                           ,78.0,412,,0,,0
2020-12-29 15:00:00,Charles                                           ,85.0,497,,0,,0
2020-12-30 15:00:00,Charles                                           ,132.0,629,,0,,0
2020-12-31 15:00:00,Charles                                           ,107.0,736,,0,,0
2021-01-01 15:00:00,Charles                                           ,2.0,738,,0,,0
2021-01-02 15:00:00,Charles                                           ,5.0,743,,0,,0
2021-01-03 15:00:00,Charles                                           ,104.0,847,,0,,0
2021-01-04 15:00:00,Charles                                           ,109.0,956,,0,,0
2021-01-05 15:00:00,Charles                                           ,121.0,1077,2.0,2,,0
2021-01-06 15:00:00,Charles                                           ,450.0,1527,7.0,9,,0
2021-01-07 15:00:00,Charles                                           ,137.0,1664,12.0,21,,0
2021-01-08 15:00:00,Charles                                           ,155.0,1819,19.0,40,,0
2021-01-09 15:00:00,Charles                                           ,495.0,2314,,40,,0
2021-01-10 15:00:00,Charles                                           ,27.0,2341,,40,,0
2021-01-11 15:00:00,Charles                                           ,75.0,2416,34.0,74,,0
2021-01-12 15:00:00,Charles                                           ,120.0,2536,48.0,122,,0
2021-01-13 15:00:00,Charles                                           ,626.0,3162,23.0,145,,0
2021-01-14 15:00:00,Charles                                           ,137.0,3299,23.0,168,,0
2021-01-15 15:00:00,Charles                                           ,568.0,3867,16.0,184,,0
2021-01-16 15:00:00,Charles                                           ,43.0,3910,18.0,202,,0
2021-01-17 15:00:00,Charles                                           ,47.0,3957,119.0,321,,0
2021-01-18 15:00:00,Charles                                           ,44.0,4001,12.0,333,,0
2021-01-19 15:00:00,Charles                                           ,71.0,4072,16.0,349,,0
2021-01-20 15:00:00,Charles                                           ,1274.0,5346,21.0,370,,0
2021-01-21 15:00:00,Charles                                           ,166.0,5512,16.0,386,,0
2021-01-22 15:00:00,Charles                                           ,171.0,5683,13.0,399,,0
2021-01-23 15:00:00,Charles                                           ,940.0,6623,80.0,479,,0
2021-01-24 15:00:00,Charles                                           ,39.0,6662,8.0,487,,0
2021-01-25 15:00:00,Charles                                           ,159.0,6821,45.0,532,,0
2021-01-26 15:00:00,Charles                                           ,183.0,7004,54.0,586,,0
2021-01-27 15:00:00,Charles                                           ,1308.0,8312,150.0,736,,0
2021-01-28 15:00:00,Charles                                           ,224.0,8536,127.0,863,,0
2021-01-29 15:00:00,Charles                                           ,148.0,8684,98.0,961,,0
2021-01-30 15:00:00,Charles                                           ,86.0,8770,16.0,977,,0
2021-01-31 15:00:00,Charles                                           ,39.0,8809,2.0,979,,0
2021-02-01 15:00:00,Charles                                           ,43.0,8852,63.0,1042,,0
2021-02-02 15:00:00,Charles                                           ,114.0,8966,119.0,1161,,0
2021-02-03 15:00:00,Charles                                           ,157.0,9123,156.0,1317,,0
2021-02-04 15:00:00,Charles                                           ,991.0,10114,107.0,1424,,0
2021-02-05 15:00:00,Charles                                           ,138.0,10252,202.0,1626,,0
2021-02-06 15:00:00,Charles                                           ,150.0,10402,792.0,2418,,0
2021-02-07 15:00:00,Charles                                           ,74.0,10476,38.0,2456,,0
2021-02-08 15:00:00,Charles                                           ,130.0,10606,78.0,2534,,0
2021-02-09 15:00:00,Charles                                           ,747.0,11353,108.0,2642,,0
2021-02-10 15:00:00,Charles                                           ,204.0,11557,585.0,3227,,0
2021-02-11 15:00:00,Charles                                           ,1304.0,12861,133.0,3360,,0
2021-02-12 15:00:00,Charles                                           ,252.0,13113,491.0,3851,,0
2021-02-13 15:00:00,Charles                                           ,67.0,13180,8.0,3859,,0
2021-02-14 15:00:00,Charles                                           ,124.0,13304,10.0,3869,,0
2021-02-15 15:00:00,Charles                                           ,227.0,13531,58.0,3927,,0
2021-02-16 15:00:00,Charles                                           ,202.0,13733,153.0,4080,,0
2021-02-17 15:00:00,Charles                                           ,223.0,13956,1266.0,5346,,0
2021-02-18 15:00:00,Charles                                           ,101.0,14057,122.0,5468,,0
2021-02-19 15:00:00,Charles                                           ,168.0,14225,207.0,5675,,0
2021-02-20 15:00:00,Charles                                           ,82.0,14307,916.0,6591,,0
2021-02-21 15:00:00,Charles                                           ,71.0,14378,33.0,6624,,0
2021-02-22 15:00:00,Charles                                           ,144.0,14522,161.0,6785,,0
2021-02-23 15:00:00,Charles                                           ,811.0,15333,126.0,6911,,0
2021-02-24 15:00:00,Charles                                           ,229.0,15562,1196.0,8107,,0
2021-02-25 15:00:00,Charles                                           ,810.0,16372,108.0,8215,,0
2021-02-26 15:00:00,Charles                                           ,824.0,17196,125.0,8340,,0
2021-02-27 15:00:00,Charles                                           ,171.0,17367,54.0,8394,,0
2021-02-28 15:00:00,Charles                                           ,226.0,17593,71.0,8465,,0
2021-03-01 15:00:00,Charles                                           ,458.0,18051,70.0,8535,,0
2021-03-02 15:00:00,Charles                                           ,257.0,18308,108.0,8643,,0
2021-03-03 15:00:00,Charles                                           ,537.0,18845,266.0,8909,,0
2021-03-04 15:00:00,Charles                                           ,300.0,19145,982.0,9891,2.0,2
2021-03-05 15:00:00,Charles                                           ,1206.0,20351,154.0,10045,23.0,25
2021-03-06 15:00:00,Charles                                           ,875.0,21226,43.0,10088,65.0,90
2021-03-07 15:00:00,Charles                                           ,128.0,21354,62.0,10150,112.0,202
